scan,25a,25b,100aa,100ab,100ac,100ba,100bb,100bc,250aaa,250aab,250aac,250aba,250abb,250abc,250aca,250acb,250acc,250baa,250bab,250bac,250bba,250bbb,250bbc,250bca,250bcb,250bcc
0.01077797,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03709303,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01147784,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00517903,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02477534,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05319,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00181966,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00195963,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00075586,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01576104,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00442317,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35323759,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00086784,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0037233,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01609697,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00089583,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02102405,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02298368,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00243554,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02891856,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03642115,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00156771,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00111979,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0351054,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00355533,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00736262,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00288346,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05635341,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00187565,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01534112,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00011198,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06939895,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00867837,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02455138,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05016657,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00279947,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00013997,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01956832,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00064388,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03163405,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00596288,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01220571,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00358333,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01797262,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05064248,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01637692,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00358333,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01735674,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00484309,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02729487,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47694633,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06931497,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06872708,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00128776,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00184765,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00333137,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00349934,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04154419,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00321939,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01399737,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01819658,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07810532,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01928837,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00067187,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04582738,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1095994,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04666723,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0510624,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02239579,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06060861,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04831892,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00055989,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00114778,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00652277,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02821869,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01892444,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00400325,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00307942,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05506565,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01842054,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02763081,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00036393,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01153383,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07032278,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06368803,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00078385,,,,,,,,,,,,,,,,,,,,,,,,,,
0.30883794,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02273173,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00061588,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03880071,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00310742,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00411523,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01508916,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00408723,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00394726,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00226757,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00162369,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01301755,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02662299,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01158982,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08023292,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00235156,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01119789,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01676885,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01993225,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00736262,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00229557,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04815095,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21989866,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01399737,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08348031,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00551496,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00061588,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02278772,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01522914,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00125976,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05209821,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07231041,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00291145,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00190364,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00887433,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00627082,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05680132,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0138294,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00148372,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0728983,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01178578,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00562694,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00526301,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01970829,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00666275,,,,,,,,,,,,,,,,,,,,,,,,,,
5.599E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00954621,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02485933,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010638,,,,,,,,,,,,,,,,,,,,,,,,,,
0.67786456,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00173567,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00893032,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01100193,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00627082,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00865037,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03952857,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01685283,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00750259,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02637104,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02281571,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01735674,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01430531,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03479746,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02149996,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00512304,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00604686,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00842642,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00100781,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00809048,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00568293,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02435542,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02625906,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05097842,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01590101,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09719773,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00086784,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06990286,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00120377,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00055989,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00044792,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04006047,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00055989,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01497718,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00755858,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00316341,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00489908,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00977016,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03367767,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01872848,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04439965,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02992637,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01114191,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01335349,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00380728,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00705467,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00067187,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01522914,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01413734,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00285546,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01097394,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05489768,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00419921,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08037289,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00039193,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01497718,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00725064,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01035805,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00117578,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01556507,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0063828,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03877271,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04501554,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00036393,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15097562,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01186977,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00072786,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01842054,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01811259,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02558719,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02415946,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02466336,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00310742,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01847653,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04140422,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01150584,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02424344,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03409759,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00814647,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00554296,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00274348,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01388539,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00856639,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00663475,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01816858,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01626494,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00447916,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00459114,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00050391,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00011198,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04504353,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01500518,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02611909,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0877635,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00111979,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00027995,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05307802,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01828056,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00389127,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00632681,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00806248,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05193024,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09106688,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0697069,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02133199,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07435402,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00327538,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0648918,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00831444,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0829764,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05971277,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02723888,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00363932,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00579491,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00380728,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0361692,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00974217,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00254752,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00621483,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01713278,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00459114,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05394586,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00151172,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01013409,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47255116,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03602923,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00923826,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11281879,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05195823,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03661712,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00103581,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00235156,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00669074,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01318552,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01567705,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00624283,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0085104,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02768679,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3627558,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01108592,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00548697,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00128776,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00643879,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06477982,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00181966,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01419333,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00016797,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00201562,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01830856,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00951821,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02256376,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00828644,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07793735,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00044792,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010638,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0127656,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00025195,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03113015,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02835867,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02399149,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00047591,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22208225,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09448224,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01133787,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0101061,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01427732,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00652277,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00361132,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06699141,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33943619,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00411523,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05352594,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00761457,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05221018,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00411523,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13977772,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00268749,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00335937,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00226757,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00075586,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00069987,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00834243,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00327538,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01640492,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00643879,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00439517,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0207441,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00067187,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04985863,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00193164,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00988214,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03675709,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05663335,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04532348,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00100781,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00921027,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00249153,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00515103,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00260351,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00453515,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0936424,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00873436,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06853112,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015957,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00078385,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14336105,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00529101,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00019596,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00176367,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01500518,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03714902,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00484309,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0095742,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08683967,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13823801,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06242826,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00599087,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00512304,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00033594,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01044204,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00405924,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00243554,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02149996,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01945634,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1015929,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00417122,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0697069,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02141597,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01027407,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00277148,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0202122,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05710926,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00498306,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0430839,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29318888,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00921027,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00537499,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00993813,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17519106,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02122001,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02376753,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04526749,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01335349,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02919851,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00305143,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02040816,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00515103,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00391926,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17247557,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01338148,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00475911,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00190364,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00778254,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02119202,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02961843,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04546345,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01158982,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00299544,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00170768,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09187873,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01800062,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00520702,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18148988,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0164889,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11038325,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00103581,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01181378,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01609697,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00963019,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00338736,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01886845,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03331374,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02130399,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03210996,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00330338,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01181378,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03784888,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00223958,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00221158,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15805829,,,,,,,,,,,,,,,,,,,,,,,,,,
